,q,I,sigma
75,0.05338731119999999,0.0010141500249999935,5.5655519000000035e-05
76,0.054099142,0.0008968327050000099,4.89618664999995e-05
77,0.05481097280000001,0.0009466169600000005,4.8738434499999775e-05
78,0.05552280359999998,0.0009817533049999994,5.1183574000000526e-05
79,0.0562346344,0.000714099350000004,3.6106746999999776e-05
80,0.05694646530000001,0.0008195070399999935,4.322468249999935e-05
81,0.05765829610000004,0.0008457990850000013,4.419993600000057e-05
82,0.058370126900000006,0.0006249293099999942,3.14247890000007e-05
83,0.0590819577,0.0007329731250000082,3.8320788499999776e-05
84,0.059793788499999966,0.000672781285000007,3.386530449999933e-05
85,0.060505619299999994,0.0006706989650000078,3.400253300000046e-05
86,0.06121745020000001,0.0004896682050000017,2.3985922999999803e-05
87,0.06192928099999999,0.0005890406049999866,2.8737059999999794e-05
88,0.06264111180000001,0.0007482784150000046,3.669034499999995e-05
89,0.06335294259999999,0.0006051865449999971,2.826338000000016e-05
90,0.06406477339999997,0.00044313101499998675,2.1303844000000174e-05
91,0.06477660419999999,0.0006082615899999991,2.851410750000032e-05
92,0.065488435,0.00034007058000000423,1.55775530000003e-05
93,0.06620026590000003,0.0004487124099999962,2.1141529499999964e-05
94,0.0669120967,0.0005305553299999946,2.3576160500000422e-05
95,0.06762392749999999,0.0004531955649999947,2.059677649999983e-05
96,0.06833575830000001,0.0003947492500000066,1.734962549999994e-05
97,0.06904758909999999,0.00047400714999999705,2.157671200000012e-05
98,0.06975941990000001,0.00046753576499999894,2.1629536500000464e-05
99,0.07047125080000002,0.0004302686899999991,1.909127350000015e-05
100,0.0711830816,0.0004479319999999981,1.957787600000041e-05
101,0.07189491239999997,0.0003259700149999961,1.4169433000000078e-05
102,0.07260674319999999,0.000435338355000002,1.8240568000000212e-05
103,0.07331857399999998,0.000307436224999999,1.3075729500000317e-05
104,0.0740304048,0.0004795615050000035,2.0418507999999834e-05
105,0.07474223560000001,0.00040136813499999646,1.726056150000042e-05
106,0.07545406650000001,0.00048262149499998797,2.0413396499999875e-05
107,0.07616589730000003,0.0004858983399999989,2.0972339999999687e-05
108,0.07687772809999999,0.0003643774400000008,1.583687749999972e-05
109,0.07758955889999998,0.0004184358249999867,1.753792049999977e-05
110,0.0783013897,0.0004429205500000033,1.877350000000031e-05
111,0.07901322050000001,0.00045513218500000535,1.9261314000000064e-05
112,0.07972505140000001,0.0003224450899999981,1.3144127000000233e-05
113,0.08043688219999996,0.000488587434999993,1.997924300000016e-05
114,0.08114871299999998,0.0004084646150000065,1.6306527999999628e-05
115,0.08186054379999999,0.00031920017999999273,1.358074100000009e-05
116,0.0825723746,0.00032416890999999864,1.3422153000000386e-05
117,0.08328420540000002,0.00048526069500000324,2.0597593000000036e-05
118,0.08399603630000002,0.00039974113999999283,1.6755465500000333e-05
119,0.08470786710000006,0.0005063093200000021,2.0653775500000188e-05
120,0.08541969789999998,0.0005138161249999967,2.067166449999983e-05
121,0.08613152869999997,0.0004991529050000082,2.0160298000000297e-05
122,0.0868433595,0.0003695768949999942,1.5219537500000147e-05
123,0.08755519030000002,0.0004843640100000088,1.957799749999949e-05
124,0.08826702110000001,0.0004426833449999931,1.7270719000000165e-05
125,0.08897885199999996,0.0005532510500000087,2.1470128499999916e-05
126,0.08969068279999998,0.000526474695000001,2.047938149999989e-05
